time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1696508221480282600,117.16428271484375,0,0,3.104020833969116,7.177999973297119,1.4252419471740723,195.37965393066406,38.5,25.5147254,65.0698936
1696508222034634200,117.71863427734375,0,0,3.1087918281555176,7.13100004196167,1.4195932149887085,194.38014221191406,38.5,25.514736,65.0698841
1696508222589321700,118.27332177734375,0,0,3.1087918281555176,7.060999870300293,1.4142636060714722,193.65895080566406,38.5,25.5147405,65.0698755
1696508223143795700,118.82779565429688,0,0,3.118819236755371,6.933000087738037,1.4125316143035889,192.7938232421875,38.5,25.5147491,65.0698663
1696508223666041900,119.35004174804688,0,0,3.1291112899780273,6.729000091552734,1.411949872970581,192.16282653808594,38.5,25.5147555,65.0698577
1696508224223491300,119.9074912109375,0,0,3.1291112899780273,6.560999870300293,1.411225438117981,191.71200561523438,38.5,25.5147575,65.069849
1696508224807064800,120.49106494140625,0,0,3.1388745307922363,6.206999778747559,1.4043487310409546,191.0852508544922,38.5,25.5147591,65.0698364
1696508225361569300,121.0455693359375,0,0,3.1489949226379395,5.932000160217285,1.4016987085342407,190.6314239501953,38.5,25.5147605,65.0698308
1696508225916447500,121.60044750976563,0,0,4.0864667892456055,5.610000133514404,1.3989067077636719,190.3935089111328,38.5,25.5147628,65.0698235
1696508226471165400,122.15516552734375,0,0,4.091522216796875,5.291999816894531,1.3968771696090698,190.53004455566406,38.5,25.5147619,65.069816
1696508227025761300,122.70976123046874,0,0,4.091522216796875,5.126999855041504,1.3894940614700317,190.5042724609375,38.5,25.5147623,65.0698071
1696508227580448800,123.26444873046874,0,0,4.10170841217041,4.9730000495910645,1.3851228952407837,190.5694122314453,38.5,25.5147615,65.0698017
1696508228134953200,123.818953125,0,0,4.10170841217041,4.875999927520752,1.3856877088546753,190.55682373046875,38.5,25.5147592,65.0697919
1696508228656947700,124.34094775390625,0,0,4.111656188964844,4.813000202178955,1.3884267807006836,190.5953369140625,38.5,25.5147587,65.0697875
1696508229217500400,124.90150048828124,0,0,4.111656188964844,4.736000061035156,1.3784666061401367,190.76171875,38.5,25.5147547,65.0697771
1696508229799595500,125.48359545898437,0,0,4.121629238128662,4.697000026702881,1.3668650388717651,190.92861938476562,38.5,25.514752,65.0697708
1696508230354283000,126.03828295898437,0,0,4.121629238128662,4.703000068664551,1.3566943407058716,191.02523803710938,38.5,25.514748,65.0697639
1696508230909178000,126.59317822265625,0,0,4.1316399574279785,4.63100004196167,1.3430668115615845,190.7915496826172,38.5,25.514746,65.0697568
1696508231463377400,127.14737744140625,0,0,4.1316399574279785,4.6479997634887695,1.331268072128296,190.56898498535156,38.5,25.5147437,65.06975
1696508232018217500,127.70221752929687,0,0,4.246523380279541,4.590000152587891,1.3318654298782349,190.4814453125,38.30000305175781,25.5147443,65.0697434
1696508232572996600,128.25699658203126,0,0,4.246523380279541,4.609000205993652,1.3331725597381592,190.44259643554688,38.30000305175781,25.5147427,65.0697366
1696508233138023200,128.82202319335937,0,0,4.2564873695373535,4.61899995803833,1.3300538063049316,190.39173889160156,38.30000305175781,25.5147408,65.0697295
1696508233667479300,129.35147924804687,0,0,4.266709327697754,4.7270002365112305,1.326954960823059,190.36920166015625,38.30000305175781,25.5147386,65.0697227
1696508234217500400,129.90150048828124,0,0,4.276618480682373,4.85699987411499,1.3047893047332764,190.25906372070312,38.30000305175781,25.5147345,65.0697127
1696508234723017200,130.40701733398438,0,0,4.276618480682373,4.960999965667725,1.293485164642334,190.34434509277344,38.30000305175781,25.5147338,65.0697112
1696508235273443000,130.95744311523438,0,0,4.276618480682373,5.169000148773193,1.2827695608139038,190.6132354736328,38.30000305175781,25.5147298,65.0697041
1696508235776815000,131.46081518554686,0,0,4.286680698394775,5.341000080108643,1.2774202823638916,190.9591522216797,38.30000305175781,25.5147265,65.0696976
1696508236345622800,132.02962280273437,0,0,5.937324047088623,5.5929999351501465,1.2710325717926025,191.39492797851562,38.5,25.5147208,65.069689
1696508236900615700,132.58461572265625,0,0,5.938588619232178,5.968999862670898,1.2694295644760132,191.61032104492188,38.5,25.5147163,65.0696798
1696508237455181000,133.13918115234375,0,0,5.948719024658203,6.250999927520752,1.270197868347168,191.8393096923828,38.5,25.514713,65.0696754
1696508238009746400,133.69374633789062,0,0,5.948719024658203,6.493000030517578,1.2700788974761963,191.9120330810547,38.5,25.5147093,65.0696663
