time,seconds_elapsed,z,y,x
1696508906669568500,130.19856860351564,-2.2277626991271973,-1.5187296867370605,-1.8947761058807373
1696508906685346000,130.21434594726563,-1.239272117614746,-1.6092956066131592,-1.9609370231628418
1696508906701184800,130.23018481445314,0.008339405059814453,-1.9989078044891357,-1.3786845207214355
1696508906717053700,130.2460537109375,0.9255881309509277,-2.5204732418060303,-0.3087196350097656
1696508906732892400,130.26189233398438,0.21322870254516602,-2.698273181915283,0.19609379768371582
1696508906748761600,130.27776171875,-1.558711051940918,-2.6465115547180176,-0.03856062889099121
1696508906764600300,130.2936003417969,-2.8796892166137695,-2.4753966331481934,-0.6423861980438232
1696508906780469200,130.30946923828125,-4.205130577087402,-2.242088794708252,-1.3613438606262207
1696508906796399600,130.32539965820314,-5.105680465698242,-2.05462646484375,-1.9477660655975342
1696508906812177200,130.34117724609376,-5.422788619995117,-1.8843262195587158,-2.3113298416137695
1696508906828107300,130.35710717773438,-5.05848503112793,-1.7909655570983887,-2.2283706665039062
1696508906843884800,130.372884765625,-4.064464569091797,-1.7307920455932617,-1.854180097579956
1696508906859723500,130.3887236328125,-3.068814277648926,-1.5063245296478271,-1.28926420211792
1696508906875623200,130.404623046875,-2.1854448318481445,-1.094985008239746,-0.6695702075958252
1696508906891462000,130.4204619140625,-1.4571518898010254,-0.69012451171875,0.742396354675293
1696508906907300400,130.43630029296875,0.0985565185546875,-0.2857022285461426,2.2511191368103027
1696508906923139000,130.45213916015626,2.3094873428344727,0.21273303031921387,2.6860411167144775
1696508906938947000,130.46794702148438,3.4958105087280273,0.8465230464935303,2.210520029067993
1696508906954846700,130.4838466796875,3.121126174926758,1.6980221271514893,1.103794813156128
1696508906970655000,130.4996550292969,2.030350685119629,2.181276798248291,0.289196252822876
1696508906986554600,130.5155546875,1.9647283554077148,2.313413619995117,-0.0393369197845459
1696508907002332200,130.53133227539064,3.0448217391967773,2.2573959827423096,-0.0757291316986084
1696508907018171000,130.5471708984375,5.018815994262695,1.8157689571380615,0.2990560531616211
1696508907034039800,130.56303979492188,6.590766906738281,1.446000337600708,1.0273098945617676
1696508907049909000,130.57890893554688,6.240370750427246,1.8094689846038818,1.2288720607757568
1696508907065808600,130.59480859375,4.583322525024414,1.358443021774292,2.1475419998168945
1696508907081586200,130.61058618164063,3.3934621810913086,0.19142389297485352,3.1738955974578857
1696508907097425000,130.6264248046875,2.216200828552246,-1.9616482257843018,3.9209485054016113
1696508907113294000,130.64229418945314,2.854808807373047,-4.245091438293457,4.779555320739746
1696508907129102000,130.65810205078125,3.1757354736328125,-5.706977844238281,4.759482383728027
1696508907145001700,130.67400170898438,1.9529800415039062,-5.787946701049805,3.1797702312469482
1696508907160810000,130.68981005859376,0.24366283416748047,-4.7780256271362305,0.6453073024749756
1696508907176587500,130.70558740234375,-1.2866158485412598,-2.95039701461792,-2.6310222148895264
1696508907192487200,130.72148706054688,-2.1462907791137695,-1.5373742580413818,-4.344105243682861
1696508907208295200,130.73729516601563,-2.4472179412841797,-0.8405642509460449,-3.803553819656372
1696508907224194800,130.75319482421875,-2.0673727989196777,-0.9355213642120361,-1.9107736349105835
1696508907240125200,130.76912524414064,-0.9112763404846191,-1.5349631309509277,0.04004216194152832
1696508907255963600,130.78496362304688,0.9451389312744141,-2.0918335914611816,1.550389051437378
1696508907271863300,130.80086328125,1.6202096939086914,-2.277219772338867,1.927095651626587
1696508907287671600,130.8166716308594,0.7376241683959961,-2.009005546569824,1.3925940990447998
1696508907303571200,130.8325712890625,-1.2904071807861328,-1.6422021389007568,0.38832807540893555
1696508907319379200,130.84837915039063,-3.507215976715088,-1.4874508380889893,-0.8176414966583252
1696508907335218000,130.86421801757814,-4.649837493896484,-1.3482120037078857,-1.7398710250854492
1696508907351117600,130.88011767578126,-5.392658233642578,-1.2876319885253906,-2.570969581604004
1696508907366925600,130.89592553710938,-5.137770652770996,-1.3111319541931152,-2.211291790008545
1696508907382794800,130.91179467773438,-4.24800968170166,-1.3616347312927246,-2.1697983741760254
1696508907398633500,130.9276335449219,-3.111757278442383,-1.1640112400054932,-1.8299344778060913
